央视,#genre#
无线千禧經典臺,p2p://216.244.75.178:9906/6555d14c0006261100149adbeaa1823a.ts
龍祥國際電影,p2p://216.244.75.178:9906/6555d5e2000a1100000b0f145f01c67e.ts
鳳凰中文,p2p://216.244.75.178:9906/6555d08c000d0a400011ae9e0fd815be.ts
動物星球,p2p://216.244.75.178:9906/6555cfe1000b967b000f12471b187fdb.ts
探索科學(Sci),p2p://216.244.75.178:9906/6555d420000a7de900043160d79fc4c9.ts
TSN5 HD,p2p://216.244.75.178:9906/6555d51d000b74d800080de79eb42454.ts
HBO 1 US,p3p://fccsen.dyndns.tv:29706/5a80a39f0007f7154226c7df693733ac
HBO 2 US,p3p://fccsen.dyndns.tv:29706/5a80a6c0000554e44233001e438b75ab
HBO Signature,p3p://fccsen.dyndns.tv:29706/5a80bfb700059ffd42948508086841ca
HBO Family,p3p://fccsen.dyndns.tv:29706/5a80c1190001c0ab4299eadc7b933bf2
HBO Comedy,p3p://fccsen.dyndns.tv:29706/5d44e194000bc15bce7b7c530ca97fd1
翡翠台,http://feng163.com:9000/bysid/1
ViuTVsix,http://feng163.com:9000/bysid/96
ViuTV,http://feng163.com:9000/bysid/99
明珠台,http://feng163.com:9001/bysid/2
J2台,http://feng163.com:9001/bysid/82
無綫新聞台,http://feng163.com:9001/bysid/83
無綫財經 體育 資訊台,http://feng163.com:9001/bysid/85
港台電視 31,http://feng163.com:9002/bysid/31
港台電視 32,http://feng163.com:9002/bysid/32
HOY 國際財經台,http://feng163.com:9003/bysid/76
HOY TV,http://feng163.com:9003/bysid/77
HOY 資訊台,http://feng163.com:9003/bysid/78
RTS动画,http://livetv.ktv.zone/1/play.m3u8
RTS2台,http://livetv.ktv.zone/2/play.m3u8
TF1,http://livetv.ktv.zone/3/play.m3u8
影视2台,http://livetv.ktv.zone/4/play.m3u8
影视3台,http://livetv.ktv.zone/5/play.m3u8
OK动画台,http://livetv.ktv.zone/7/play.m3u8
M6,http://livetv.ktv.zone/8/play.m3u8
ART,http://livetv.ktv.zone/9/play.m3u8
C8影剧,http://livetv.ktv.zone/10/play.m3u8
W9hits音乐,http://livetv.ktv.zone/11/play.m3u8
TMC影剧,http://livetv.ktv.zone/12/play.m3u8
TFX,http://livetv.ktv.zone/13/play.m3u8
NRJ12,http://livetv.ktv.zone/14/play.m3u8
LCP烹饪,http://livetv.ktv.zone/15/play.m3u8
CONSO,http://livetv.ktv.zone/16/play.m3u8
BFM,http://livetv.ktv.zone/17/play.m3u8
CNEWS新闻,http://livetv.ktv.zone/18/play.m3u8
CSTAR,http://livetv.ktv.zone/19/play.m3u8
GULLI,http://livetv.ktv.zone/20/play.m3u8
TF1影剧台,http://livetv.ktv.zone/22/play.m3u8
Dric足球,http://livetv.ktv.zone/23/play.m3u8
6TER影剧,http://livetv.ktv.zone/24/play.m3u8
RMCSTROR,http://livetv.ktv.zone/25/play.m3u8
RMC汽车,http://livetv.ktv.zone/26/play.m3u8
CHEN影剧25,http://livetv.ktv.zone/27/play.m3u8
LCI新闻,http://livetv.ktv.zone/28/play.m3u8
LES新闻,http://livetv.ktv.zone/29/play.m3u8
CGTN野生,http://livetv.ktv.zone/52/play.m3u8
VXUP影剧,http://livetv.ktv.zone/54/play.m3u8
RTL,http://livetv.ktv.zone/55/play.m3u8
PARIS新闻1,http://livetv.ktv.zone/56/play.m3u8
PARIS新闻2,http://livetv.ktv.zone/57/play.m3u8
BBC新闻台,http://livetv.ktv.zone/60/play.m3u8
TV5新闻HD,http://livetv.ktv.zone/61/play.m3u8
NEVE,http://livetv.ktv.zone/67/play.m3u8
KIKA电影HD,http://livetv.ktv.zone/68/play.m3u8
3SAT HD,http://livetv.ktv.zone/69/play.m3u8
EURO新闻,http://livetv.ktv.zone/73/play.m3u8
HKS卫视台,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
测试2,#genre#
翡翠台,http://r.jdshipin.com/n90gt
翡翠台,http://r.jdshipin.com/62WM7
翡翠台,http://r.jdshipin.com/qrfbg
翡翠台,http://r.jdshipin.com/qClQf
华丽翡翠台,http://r.jdshipin.com/thuYX
J2,http://r.jdshipin.com/Nr5jq
J2,http://r.jdshipin.com/ndGgS
无线新闻,http://r.jdshipin.com/CkuBd
无线财经,http://r.jdshipin.com/jUx8K
VIUTV,http://r.jdshipin.com/vSJvl
VIUTV,http://r.jdshipin.com/ecsRA
TVB星河,http://r.jdshipin.com/sXuuD
TVB星河,http://r.jdshipin.com/Voac4
HOY TV,http://r.jdshipin.com/NADme
HOY TV,http://r.jdshipin.com/ZKpTD
RTHK31,http://r.jdshipin.com/bl38I
明珠台,http://r.jdshipin.com/ZQ4kN
澳视澳门,http://r.jdshipin.com/n2YZI
凤凰资讯,http://r.jdshipin.com/0Rp07
凤凰香港,http://r.jdshipin.com/NfC0f
凤凰香港,http://r.jdshipin.com/yDoTN
凤凰中文,http://r.jdshipin.com/cCCzW
广东体育,http://r.jdshipin.com/LiYdg
广东珠江,http://r.jdshipin.com/sE5vO
CCTV4K,http://r.jdshipin.com/krMB5
峨眉电影,http://r.jdshipin.com/XIjta
峨眉电影,http://r.jdshipin.com/vFgDS
4K超高清电影,http://r.jdshipin.com/5DWJk
4K超高清电影,http://r.jdshipin.com/B7sfp
北京IPTV淘电影,http://r.jdshipin.com/OeHMu
华数4K影视,http://r.jdshipin.com/Lqdwf
咪咕体育4K,http://r.jdshipin.com/ln4xk
咪咕体育4K,http://r.jdshipin.com/EmWIN
厦门卫视,http://r.jdshipin.com/p8dEo
陕西卫视,http://r.jdshipin.com/2Y0Ve
海峡卫视,http://r.jdshipin.com/WtYt3
好莱坞电影,http://r.jdshipin.com/QFhCq
Channel [V],http://r.jdshipin.com/dMphc
